SNPVol
3.55417E-05
7.74473E-05
6.36196E-05
1.40662E-05
0.00012056
2.92869E-05
8.6957E-06
4.23248E-05
9.85243E-06
4.52881E-05
6.80258E-05
2.8232E-05
1.5381E-05
3.60064E-05
5.44275E-06
1.5932E-05
9.12542E-06
4.88239E-05
7.30616E-06
2.81824E-05
2.31635E-05
4.38462E-05
2.81126E-05
2.14783E-05
1.9434E-05
2.29458E-05
1.73582E-05
3.04075E-05
1.07631E-05
1.97384E-05
3.24002E-05
1.24115E-05
2.35529E-05
1.74572E-05
1.04679E-05
8.06061E-06
2.1287E-05
1.03003E-05
6.55583E-06
1.00782E-05
3.55628E-05
2.8503E-05
9.46736E-06
8.61472E-06
5.64095E-05
3.11607E-05
7.0081E-06
2.07722E-05
6.61847E-06
1.28367E-05
4.10012E-06
6.05746E-06
1.21698E-05
7.91599E-05
2.02085E-05
1.38379E-05
1.15282E-05
1.57887E-05
1.39357E-05
8.46957E-06
3.67861E-05
1.12211E-05
1.10673E-05
2.34613E-05
6.57969E-06
3.85353E-05
1.39553E-05
7.4107E-05
4.20158E-05
2.18761E-05
1.23147E-05
4.21455E-05
3.36611E-05
2.7118E-05
3.17444E-05
0.000209493
7.59721E-05
5.57005E-05
8.00394E-05
0.000156957
3.2338E-05
4.7248E-05
2.19664E-05
3.65421E-05
4.02911E-05
2.57065E-05
2.01466E-05
3.04807E-05
0.000142725
4.3873E-05
0.000126686
4.29122E-05
7.10097E-05
7.19714E-05
4.1679E-05
2.1719E-05
0.000128733
2.46942E-05
5.25395E-05
1.6583E-05
5.85792E-05
2.33383E-05
3.22809E-05
2.34952E-05
8.2849E-06
1.73741E-05
2.7902E-05
2.38009E-05
1.3178E-05
2.03042E-05
6.8644E-05
1.50931E-05
2.5836E-05
4.58204E-05
3.24879E-05
3.74527E-05
9.47584E-06
1.70193E-05
0.000190157
5.81782E-05
4.05629E-05
1.87909E-05
2.43845E-05
3.07659E-05
1.43264E-05
7.04442E-05
3.6464E-05
1.64768E-05
3.35312E-05
6.27755E-05
2.50828E-05
1.65628E-05
9.37657E-06
4.26557E-05
9.20954E-06
1.28728E-05
5.25611E-05
4.56538E-05
6.48245E-05
9.56147E-06
2.2777E-05
1.85306E-05
2.26259E-05
1.56844E-05
6.28806E-05
2.73675E-05
4.21995E-05
3.46431E-05
7.19752E-06
3.80868E-05
0.000190742
6.67386E-05
9.72702E-05
5.05949E-05
7.52352E-06
3.09493E-05
9.22893E-06
3.19098E-05
3.42702E-05
2.61051E-05
4.44133E-05
7.65057E-05
1.96639E-05
7.28052E-05
5.29839E-05
0.00019814
8.29828E-05
2.55372E-05
2.62659E-05
1.67788E-05
4.43837E-05
4.25496E-05
2.54945E-05
1.34295E-05
6.69414E-06
2.76423E-05
8.95565E-06
4.68233E-05
1.70073E-05
3.71369E-05
7.5817E-05
2.12951E-05
5.68107E-05
4.41374E-05
2.43983E-05
2.41974E-05
0.000109129
2.41519E-05
4.60896E-05
7.73675E-05
1.97947E-05
1.89494E-05
9.49117E-06
0.000101987
0.000131849
0.000441871
0.000362117
0.00014204
0.000149217
6.30752E-05
0.00038733
0.000141362
2.85599E-05
3.07279E-05
8.25713E-05
3.88038E-05
9.6588E-06
5.19701E-05
6.02008E-05
4.94927E-05
2.4694E-05
6.40207E-05
9.61178E-06
2.44978E-05
1.16167E-05
1.48179E-05
6.76976E-05
2.82578E-05
2.6578E-05
1.37672E-05
7.00735E-05
0.000194818
2.94587E-05
1.28644E-05
0.000144462
2.50284E-05
2.63831E-05
3.85517E-05
6.6308E-05
1.66028E-05
0.000115094
2.56902E-05
0.000101828
4.29872E-05
3.81404E-06
5.69702E-05
2.6771E-05
5.43037E-05
3.8767E-05
9.97121E-06
2.71004E-05
8.95383E-06
2.41593E-05
6.34654E-05
4.10275E-05
3.36848E-05
4.04865E-05
1.12421E-05
6.66185E-05
0.000256937
6.58885E-05
3.92985E-05
1.68149E-05
1.33686E-05
6.08725E-05
9.15982E-06
1.68965E-05
5.9374E-05
2.45378E-05
1.73565E-05
8.49815E-06
3.44504E-05
3.57975E-05
8.78562E-05
3.24779E-05
3.70552E-05
1.07005E-05
2.09357E-05
2.0859E-05
1.65819E-05
2.83435E-05
2.55591E-05
1.86246E-05
0.000105877
1.17686E-05
2.35241E-05
3.04964E-05
2.85634E-05
1.64132E-05
2.49476E-05
1.71269E-05
2.88249E-05
1.56773E-05
4.4096E-05
2.21325E-05
2.73338E-05
1.57356E-05
1.04075E-05
1.91805E-05
5.25483E-05
0.000178206
8.66783E-05
5.33701E-05
1.53442E-05
5.89917E-05
7.1174E-06
1.58458E-06
5.10553E-06
6.78501E-06
7.7908E-05
1.92948E-05
5.84092E-05
1.73976E-05
1.44508E-05
2.38947E-05
2.33755E-05
6.72163E-05
1.64071E-05
4.95606E-05
3.99068E-05
5.43367E-05
1.57236E-05
2.38235E-05
6.92642E-05
2.91525E-05
3.8227E-05
2.92471E-05
1.87828E-05
5.96912E-05
0.000147827
2.74056E-05
5.21947E-05
8.30424E-06
4.28348E-05
1.8207E-05
3.76599E-05
1.0613E-05
4.09972E-05
3.3422E-05
1.95616E-05
4.31384E-05
3.1231E-05
3.5601E-05
1.02363E-05
3.36629E-05
1.1578E-05
4.15133E-05
1.64776E-05
6.18974E-05
1.27377E-05
7.74303E-05
3.35391E-05
3.21608E-05
3.00155E-05
3.64787E-05
2.93742E-05
1.42428E-05
2.89844E-05
1.42817E-05
1.69015E-05
1.51035E-05
5.93587E-05
2.85573E-05
4.06947E-05
2.85811E-05
3.58369E-05
2.73038E-05
4.27605E-06
3.76106E-05
3.25802E-05
1.43264E-05
1.12451E-05
9.00018E-06
2.79767E-05
1.93057E-05
1.77103E-05
3.2395E-05
4.14701E-05
2.5748E-05
1.35006E-05
2.86878E-06
7.24376E-06
4.68627E-05
1.04478E-05
1.90111E-05
1.52121E-05
3.8853E-06
3.15115E-05
1.55964E-05
1.23117E-05
1.03228E-05
1.30599E-05
2.10162E-05
2.61485E-05
1.0415E-05
2.24752E-05
9.79997E-06
1.20352E-05
1.10876E-05
6.41759E-05
1.5028E-05
6.77725E-06
1.38226E-05
4.24574E-05
1.23291E-05
0.000114442
1.20444E-05
8.32929E-05
1.75951E-05
1.02988E-05
5.93307E-06
2.77474E-05
3.82559E-06
7.0107E-06
2.0652E-05
7.47544E-06
2.68699E-05
1.82215E-05
1.44005E-05
1.99587E-05
2.5523E-06
1.99074E-05
3.70099E-05
2.75889E-05
3.02483E-05
1.54768E-05
6.54995E-06
2.40594E-05
1.78216E-05
0.000108058
1.62266E-05
2.78621E-05
1.50141E-05
1.61575E-05
1.26882E-05
1.06842E-05
5.77594E-06
2.04962E-05
1.0218E-05
1.11476E-05
1.16171E-05
1.6036E-05
5.17446E-06
9.38574E-06
2.6122E-05
3.6911E-05
2.20946E-05
1.04703E-05
2.89477E-05
9.90267E-06
5.66283E-05
2.57575E-05
1.97759E-05
4.8603E-05
3.60778E-05
1.79845E-05
1.91236E-05
2.38584E-05
5.12891E-05
4.72699E-06
5.78639E-05
1.86778E-05
1.03063E-05
1.99143E-05
8.95301E-06
2.68235E-05
3.79899E-06
1.84715E-05
1.3691E-05
1.83049E-05
1.22373E-05
1.11152E-05
1.71736E-05
2.05769E-05
1.598E-05
2.71479E-06
1.1104E-05
2.37833E-05
1.60459E-05
1.00664E-05
1.1701E-05
1.12407E-05
8.59176E-06
1.25144E-05
3.14892E-05
4.38891E-05
3.61675E-05
3.50002E-05
5.44746E-06
3.63183E-05
1.09836E-05
2.96707E-05
0.000187497
1.48301E-05
1.71152E-05
2.92959E-05
2.59896E-05
2.5545E-06
1.91257E-05
4.40216E-05
1.35484E-05
6.66761E-05
5.57585E-05
6.94674E-05
4.53542E-05
1.24948E-05
5.77223E-06
2.61953E-05
2.62597E-05
3.48251E-05
2.93765E-05
3.02337E-05
1.41562E-05
1.13723E-05
2.234E-05
4.97973E-06
1.54753E-05
1.22817E-05
2.74291E-05
1.39819E-05
9.18187E-06
9.39596E-06
2.55825E-05
1.58651E-05
8.61518E-06
2.11028E-05
9.9103E-06
1.07641E-05
5.18153E-05
6.68556E-05
1.53538E-05
3.33954E-05
3.07544E-05
3.11479E-05
1.22648E-05
3.43717E-05
3.3933E-05
1.6725E-05
7.68955E-06
2.72026E-05
1.98089E-05
8.44811E-05
1.26799E-05
1.37321E-05
3.56948E-05
9.12165E-05
3.14512E-05
3.11022E-05
3.56934E-05
4.09524E-05
7.68313E-05
4.05034E-05
9.97919E-05
3.35721E-05
1.95476E-05
1.94781E-05
7.07992E-05
8.08739E-05
7.61068E-06
3.7778E-05
4.52725E-06
2.75835E-05
7.84734E-05
4.10197E-05
3.45346E-05
5.79555E-05
1.97591E-05
0.000336682
0.000111625
4.53732E-05
3.57326E-05
2.82801E-05
6.39233E-06
2.37186E-05
7.61388E-05
9.07988E-06
4.23746E-05
3.7641E-05
2.01116E-05
1.97915E-05
3.43902E-05
0.000106427
5.55898E-05
1.91752E-05
8.75452E-05
3.10944E-05
0.000166824
6.11941E-05
5.45538E-05
8.71276E-05
2.22791E-05
2.07638E-05
1.21427E-05
1.78482E-05
4.65134E-05
1.85473E-05
3.56232E-05
9.46174E-05
2.39099E-05
2.20603E-05
3.67823E-05
3.01575E-05
6.74502E-05
4.41656E-05
6.52147E-05
0.000104305
7.87225E-05
3.557E-05
2.20813E-05
4.38188E-05
6.90855E-05
5.26383E-05
5.78441E-05
0.000252497
1.33051E-05
1.55752E-05
3.46684E-05
2.13877E-05
0.000114108
6.21848E-05
3.05684E-05
9.26567E-05
2.16281E-05
4.38831E-05
0.000152633
2.8936E-05
0.000186109
9.36879E-05
0.000120455
7.63354E-05
9.5287E-05
3.86912E-05
3.95572E-05
9.65454E-06
6.72737E-05
3.71928E-05
2.27274E-05
1.91325E-05
3.86452E-05
6.51838E-05
4.31422E-05
2.17805E-05
6.03186E-05
3.2858E-05
0.000127535
9.01369E-05
6.37004E-05
7.72755E-05
2.45147E-05
4.67579E-05
5.39091E-05
2.34448E-05
1.83737E-05
2.98529E-05
1.14224E-05
2.27519E-05
0.000134234
1.36639E-05
1.6898E-05
3.1438E-05
5.54606E-05
0.000117641
4.14015E-05
5.4948E-05
7.97281E-05
4.10198E-05
0.000100914
8.37089E-05
6.1609E-05
2.01304E-05
5.41365E-05
0.000130563
7.98779E-05
5.65787E-05
9.445E-06
7.6297E-05
4.13705E-05
2.05268E-05
5.4697E-05
3.11369E-05
3.15756E-05
0.000114691
6.10842E-05
0.000134469
3.05587E-05
2.07261E-05
1.14911E-05
2.37125E-05
1.86959E-05
1.96344E-05
0.000189965
0.000316398
9.35911E-05
4.86156E-05
8.64653E-05
0.000165712
4.61519E-05
0.000113044
7.23098E-05
4.9981E-05
0.00011935
5.53351E-05
8.90757E-06
2.04907E-05
4.38772E-05
9.17442E-06
9.4861E-05
4.14802E-05
9.55657E-05
1.36807E-05
8.33687E-05
0.000154541
3.20856E-05
1.3108E-05
2.3509E-05
6.55802E-05
2.10554E-05
2.38217E-05
4.05195E-05
1.698E-05
6.16045E-05
3.7334E-05
1.26821E-05
2.20817E-05
2.07885E-05
3.89116E-05
0.000203279
5.44238E-05
2.48856E-05
2.98364E-05
2.59519E-05
0.000141075
4.55765E-05
0.000146973
0.000173523
4.72324E-05
4.52979E-05
0.000432829
0.000504725
0.000299552
0.000135332
5.88192E-05
5.41236E-05
9.52758E-05
3.4847E-05
3.66826E-05
4.74186E-05
0.000114317
0.000132139
0.000198356
6.91538E-05
0.000206428
1.83652E-05
2.92877E-05
8.46711E-05
2.14587E-05
3.92627E-05
4.68704E-05
3.22176E-05
5.60227E-06
9.7359E-06
4.77938E-05
4.60755E-05
4.4429E-05
0.000187143
1.71773E-05
1.05436E-05
2.23575E-05
3.0069E-05
1.6555E-05
1.60238E-05
2.19706E-05
9.75552E-05
1.92788E-05
2.94101E-05
2.57169E-05
2.36816E-05
1.39761E-05
5.4001E-05
2.49086E-05
1.06858E-05
4.67405E-06
1.37039E-05
4.51689E-05
2.36369E-05
3.32852E-05
0.000170647
7.32742E-05
7.07108E-05
9.39814E-05
3.51519E-05
3.13574E-05
1.37972E-05
0.000199981
8.98504E-05
5.33977E-05
3.6023E-05
2.53773E-05
9.1204E-05
0.000133081
1.48056E-05
4.26129E-05
0.000150309
7.85066E-05
4.21112E-05
6.46078E-05
2.0679E-05
2.34269E-05
0.00011181
4.49701E-05
2.60107E-05
2.69413E-06
3.83834E-05
3.43562E-05
7.94037E-06
0.000143983
8.43751E-05
7.14096E-05
4.65383E-05
4.55093E-05
2.60195E-05
2.50235E-05
2.56395E-05
3.85154E-05
5.54098E-05
5.23515E-05
5.75338E-05
7.98366E-05
7.99091E-05
5.89965E-05
0.000184921
0.000635911
0.00015807
3.90372E-05
4.62388E-05
0.000191443
3.7984E-05
3.30896E-05
3.18357E-05
7.58967E-05
0.000135703
3.77353E-05
6.62697E-05
9.34263E-05
4.15881E-05
5.3538E-05
0.000236355
3.59555E-05
8.08251E-05
4.07892E-05
0.00039149
9.65678E-05
1.65357E-05
6.45645E-05
6.02212E-05
6.7523E-05
2.39802E-05
7.35057E-05
8.17665E-05
3.15388E-05
0.00012992
2.33955E-05
1.85343E-05
3.61372E-05
1.21853E-05
0.000116985
2.0136E-05
4.87394E-05
5.01163E-05
8.91401E-05
6.41156E-05
3.97867E-05
4.76139E-05
7.09034E-05
2.9612E-05
0.000724722
7.53651E-05
5.22305E-05
0.000110983
3.37504E-05
0.000113829
3.85654E-05
0.000149574
0.000107575
0.000114587
3.82815E-05
0.000400842
0.000340811
0.000197774
5.79933E-05
0.000166639
0.00025669
0.000147298
0.000264721
0.000249559
0.000439737
0.000166472
8.71462E-05
0.000107056
4.13765E-05
0.000211979
4.39807E-05
4.39257E-05
7.86502E-05
0.000252536
0.00026769
3.06967E-05
6.27248E-05
8.02369E-05
9.23756E-05
0.000123647
0.000194058
0.000215916
0.000158841
0.000227643
2.4623E-05
3.01919E-05
0.000133328
4.16778E-05
2.86085E-05
0.000245647
1.72868E-05
3.37307E-05
3.02541E-05
3.3778E-05
5.25965E-05
0.000136471
5.44852E-05
5.42272E-05
1.73761E-05
3.72254E-05
1.91409E-05
1.42598E-05
2.00663E-05
2.48043E-05
5.42367E-05
4.06913E-05
2.57095E-05
1.12248E-05
1.0695E-05
9.34489E-05
4.60892E-05
2.10146E-05
8.12421E-05
2.18369E-05
1.1654E-05
2.68672E-05
6.22165E-05
2.8159E-05
6.08809E-06
1.92368E-05
1.25294E-05
5.00827E-05
1.58244E-05
5.15597E-05
1.81505E-05
3.47901E-05
4.52224E-06
1.84366E-05
2.02757E-05
4.12849E-05
2.7402E-05
1.06696E-05
8.50213E-05
6.58876E-05
2.00483E-05
4.28902E-05
1.78379E-05
9.33493E-05
8.94234E-05
6.61088E-05
1.30727E-05
2.76061E-05
0.000155838
6.57312E-05
6.52429E-05
4.41245E-05
9.61215E-05
6.77428E-05
3.802E-05
4.48331E-05
7.03876E-05
5.73288E-05
6.35218E-05
0.000346933
7.03685E-05
0.00015121
0.000181102
0.000127132
0.000108711
0.000106667
2.18696E-05
0.000206512
3.0241E-05
9.17918E-05
4.37309E-05
5.6475E-05
0.000139238
0.000137177
1.89455E-05
2.33607E-05
0.000113242
4.35511E-05
0.000102979
0.000169733
3.39934E-05
1.87225E-05
0.000117857
0.000149607
9.48625E-05
8.94999E-05
0.000166793
0.000118782
0.000257171
0.000134468
0.000550051
0.009122993
0.009007025
0.014726649
0.000951664
0.000886901
0.003670157
0.001142085
0.000276692
0.001429327
0.001235459
0.000115014
0.000542747
0.000764273
0.000164712
0.000112295
0.000828508
0.000378628
0.000400038
0.000618448
6.18376E-05
0.00024548
0.000457218
8.30112E-05
0.000139959
0.00021126
0.000216701
0.000198818
4.10995E-05
4.55151E-05
0.001174194
0.000463532
4.82719E-05
0.000367764
0.000277376
0.000231898
5.16502E-05
0.000244432
0.000378451
0.000549725
0.000179965
0.000290618
0.000102971
0.000227539
0.000205261
9.24682E-05
9.9441E-05
0.000113313
3.19901E-05
0.000682751
4.26424E-05
0.000132571
2.39354E-05
0.000723099
0.000349036
5.76537E-05
5.41904E-05
0.000316354
0.001065333
0.000435953
0.000378407
0.000306163
0.000753457
5.58183E-05
8.94142E-05
0.000223914
0.000548175
0.000141889
7.16892E-05
0.000128454
0.000179866
0.000244427
6.24214E-05
0.000107996
8.7332E-05
5.45313E-05
0.000141215
8.38495E-05
0.000140507
4.20991E-05
0.000167198
6.65766E-05
0.000105381
3.07528E-05
5.61376E-05
9.33282E-05
6.59223E-05
6.18716E-05
7.70926E-05
7.7769E-05
6.40154E-05
0.000188676
2.72529E-05
6.94821E-05
9.61234E-05
3.99886E-05
2.93256E-05
7.16234E-05
4.78099E-05
1.81733E-05
1.73814E-05
0.000164343
7.90091E-05
2.70433E-05
2.57714E-05
9.8201E-05
4.14222E-05
0.000151201
2.11866E-05
1.32677E-05
0.000207878
4.31651E-05
0.000172634
8.04986E-05
3.82256E-05
7.90369E-05
5.33743E-05
0.000117846
4.47147E-05
0.000178527
2.57231E-05
4.19936E-05
3.40356E-05
5.96238E-05
0.000319778
0.000368792
6.41083E-05
7.24099E-05
0.000154471
0.000239976
0.000120226
0.000147301
0.000102702
4.48067E-05
1.78328E-05
5.78613E-05
3.37526E-05
1.37127E-05
1.77085E-05
5.08036E-05
5.52703E-05
3.55909E-05
2.46892E-05
0.000311112
3.07554E-05
0.000113329
7.16539E-06
2.96949E-05
6.54956E-05
0.000167113
5.00054E-05
7.31677E-05
2.49447E-05
3.92787E-05
3.82886E-05
1.78986E-05
0.000177951
0.000219697
3.67327E-05
4.46448E-05
5.01179E-05
2.7648E-05
6.76323E-05
8.0629E-05
6.64156E-05
2.90386E-05
0.000182516
6.51899E-05
0.00013735
4.60015E-05
0.000159363
2.02355E-05
0.000281273
3.55901E-05
2.45048E-05
5.52382E-05
8.37991E-05
4.01513E-05
5.92919E-05
2.89534E-05
2.69087E-05
5.70453E-05
0.00014152
5.3894E-05
5.44987E-05
2.81181E-05
4.5795E-05
8.48414E-05
2.69432E-05
4.81581E-05
4.4506E-05
7.18681E-05
7.41088E-05
1.80293E-05
8.21109E-05
1.2621E-05
1.74897E-05
3.65056E-05
6.39401E-05
6.5887E-05
7.99135E-06
5.01862E-05
2.35066E-05
1.62669E-05
1.13939E-05
0.000190802
0.000118524
6.25219E-05
4.97563E-05
4.39982E-05
2.64409E-05
9.99671E-05
5.14168E-05
4.7062E-05
3.57129E-05
3.45761E-05
4.75878E-05
0.000104011
5.21545E-05
4.85051E-05
1.60629E-05
1.36022E-05
0.000161738
0.000183534
6.33656E-05
2.57161E-05
2.25839E-05
6.62202E-05
5.93445E-05
1.93546E-05
1.24823E-05
3.54844E-05
1.91865E-05
0.000107336
2.43517E-05
7.85797E-06
1.22022E-05
1.6476E-05
1.15686E-05
1.07386E-05
1.06212E-05
5.00297E-05
2.68156E-05
0.000110168
3.09298E-05
1.00656E-05
3.4171E-05
2.92281E-05
5.5897E-05
2.26712E-05
0.000175271
6.61416E-05
3.33945E-05
4.69439E-05
3.83843E-05
5.25581E-05
9.51849E-05
0.000103721
5.53424E-05
1.85478E-05
1.16361E-05
0.000151222
7.12392E-05
1.6523E-05
8.39203E-06
2.34253E-05
6.48067E-05
1.31519E-05
8.44075E-05
5.18958E-05
2.01934E-05
5.21282E-05
0.00013566
4.43683E-05
2.78028E-05
9.53929E-05
0.000121747
4.06302E-05
7.1678E-05
2.79623E-05
5.39848E-05
5.55358E-05
1.80956E-05
2.67668E-05
5.63677E-05
2.87883E-05
3.06513E-05
0.000104354
2.36925E-05
6.87427E-05
1.09832E-05
1.46011E-05
3.65896E-05
2.58236E-05
5.13319E-05
1.43697E-05
2.46313E-05
2.08886E-05
3.40591E-05
2.22675E-05
9.44563E-06
1.65664E-05
5.46888E-07
8.13289E-06
4.1844E-05
7.0978E-06
3.54422E-05
8.65488E-05
3.43378E-05
4.80373E-05
1.05619E-05
3.08227E-05
1.60917E-05
3.68855E-05
1.37617E-05
1.9854E-05
7.93552E-06
1.11116E-05
4.95609E-05
1.36704E-05
1.03597E-05
4.23516E-05
5.42051E-05
1.43182E-05
9.3246E-05
5.60427E-05
2.93225E-05
2.86701E-05
3.54337E-05
2.54134E-05
3.26129E-05
3.3725E-05
2.21621E-05
1.43512E-05
6.76352E-05
2.00308E-05
1.69312E-05
1.86332E-05
3.43667E-05
2.0235E-05
1.87926E-05
0.000153185
4.10052E-05
7.69748E-05
5.06292E-05
1.42828E-05
3.11141E-05
8.74355E-05
1.47097E-05
1.80779E-05
3.37002E-05
1.67097E-05
2.25651E-05
4.04701E-05
0.000120881
8.80391E-06
2.30642E-05
2.42807E-05
0.000490775
7.11209E-05
5.3703E-05
4.64027E-06
1.44139E-05
2.36806E-05
4.72616E-05
7.06569E-06
1.34345E-05
5.08928E-05
6.74319E-06
2.27724E-05
1.82716E-05
2.81485E-05
7.38643E-06
1.32993E-05
6.22552E-06
1.55391E-05
1.51015E-05
7.29684E-05
2.70442E-05
0.000121949
6.92748E-06
8.03258E-05
2.53271E-05
4.39201E-05
9.39939E-06
2.31436E-05
7.30966E-05
2.33643E-05
4.87313E-05
1.28944E-05
1.5818E-05
9.15642E-06
4.9441E-05
6.77377E-05
2.98928E-05
3.79814E-05
1.63051E-05
0.000214399
1.54179E-05
1.59429E-05
5.92351E-06
1.64642E-05
0.000109691
1.264E-05
4.39309E-05
2.10976E-05
1.84119E-05
2.52653E-05
7.32997E-06
5.42823E-05
2.31377E-05
8.65462E-05
6.79162E-06
6.045E-05
9.78965E-05
1.09159E-05
1.77005E-05
7.52026E-05
3.60802E-05
2.19891E-05
3.36407E-05
2.55625E-05
1.11335E-05
1.01025E-05
8.56936E-06
3.48995E-05
5.9349E-05
2.41482E-05
5.77372E-05
2.22391E-05
7.40245E-05
0.000195876
3.62569E-05
3.10926E-05
3.94425E-05
1.21622E-05
6.6226E-05
6.47496E-05
8.52851E-06
1.29988E-05
9.97543E-06
0.000107822
3.00012E-05
0.000127225
2.01363E-05
5.697E-05
6.80731E-05
4.78336E-05
4.18906E-05
5.08861E-05
1.31365E-05
6.9626E-06
3.7517E-05
0.000104569
1.93559E-05
1.17476E-05
1.39749E-05
3.73613E-05
2.28141E-05
7.39288E-05
0.000102218
0.00012013
5.00121E-05
1.68178E-05
1.45092E-05
1.73797E-05
1.32267E-05
5.81203E-05
3.10622E-05
3.00589E-05
7.7507E-05
2.87355E-05
3.60285E-05
6.10334E-05
5.66347E-05
2.31082E-05
1.6084E-05
0.000129968
1.86943E-05
6.00978E-05
3.4824E-05
2.63638E-05
7.81817E-06
5.56437E-05
3.02845E-05
9.56892E-05
2.19351E-05
1.11843E-05
1.19562E-05
4.57419E-05
2.6374E-05
5.70587E-05
4.64607E-05
2.25645E-05
3.55069E-05
1.19902E-05
2.53797E-05
2.09882E-05
1.7827E-05
2.1999E-05
4.71443E-06
7.7475E-06
3.71666E-05
2.08945E-05
7.34439E-06
0.001159947
0.00023452
6.40809E-05
0.000101531
4.30363E-05
3.37981E-05
0.000204872
0.000249282
4.48477E-05
8.46442E-05
0.000108527
7.10761E-05
3.74811E-05
4.27851E-05
4.8261E-05
7.23983E-05
4.3977E-05
8.87969E-05
1.16833E-05
5.88256E-05
1.26692E-05
2.92583E-05
2.33913E-05
1.24829E-05
2.138E-05
2.70198E-05
2.46913E-05
4.15203E-05
3.69625E-05
2.25259E-05
6.2707E-06
2.56811E-05
1.98149E-05
7.19246E-05
1.70306E-05
6.15307E-06
1.47785E-05
2.2521E-05
7.62221E-05
1.62859E-05
1.92542E-05
4.46102E-05
2.60904E-05
1.89754E-05
0.000124966
0.000245523
2.90951E-05
2.76101E-05
1.13101E-05
5.85269E-06
2.73182E-05
7.54084E-06
2.02486E-05
2.28893E-05
8.14137E-05
2.19964E-05
8.14488E-05
3.75173E-05
3.54064E-05
5.16329E-05
9.86804E-05
0.00029108
7.59302E-05
6.63046E-05
7.50532E-05
8.14867E-05
0.000148674
7.98795E-05
9.55483E-05
0.000424029
9.10483E-05
0.000104933
0.000151853
0.000220465
0.00013204
3.30283E-05
5.54147E-05
1.60355E-05
3.64194E-05
3.10028E-05
6.90802E-05
4.05212E-05
0.000119634
6.61223E-05
6.18461E-05
1.54479E-05
1.95438E-05
0.000179066
7.0916E-05
4.40558E-05
0.00010792
6.81871E-05
6.68578E-05
0.000114092
2.55699E-05
9.69479E-05
1.36561E-05
4.15328E-05
3.2115E-05
2.77717E-05
5.09078E-05
3.51068E-05
2.02613E-05
3.44942E-05
2.43466E-05
7.19408E-05
7.59688E-05
4.9054E-05
6.65324E-05
7.32894E-05
6.14226E-05
3.95331E-05
2.35262E-05
3.31823E-05
3.75427E-05
3.63225E-05
9.79458E-05
3.19617E-05
3.23178E-05
3.57098E-05
2.30822E-05
2.99532E-05
3.27957E-06
9.61711E-06
1.50446E-05
6.66784E-05
4.27078E-05
2.14276E-05
